VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge
1,01-01-2020 00:13,01-01-2020 00:19,1,0.6,1,N,48,50,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,01-01-2020 00:41,01-01-2020 01:21,1,2.5,1,N,48,233,1,23,3,0.5,4,0,0.3,30.8,2.5
1,01-01-2020 00:09,01-01-2020 00:21,2,3.6,1,N,162,7,1,13,3,0.5,1,0,0.3,17.8,2.5
1,01-01-2020 00:50,01-01-2020 01:03,2,1,1,N,162,170,1,9,3,0.5,2.55,0,0.3,15.35,2.5
2,01-01-2020 00:42,01-01-2020 01:04,1,2.92,1,N,68,79,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
2,01-01-2020 00:10,01-01-2020 00:20,4,1.32,1,N,164,162,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01-01-2020 00:32,01-01-2020 00:38,2,0.74,1,N,170,229,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01-01-2020 00:40,01-01-2020 00:54,2,3.48,1,N,229,7,1,13.5,0.5,0.5,3.46,0,0.3,20.76,2.5
2,01-01-2020 00:19,01-01-2020 00:36,1,1.46,1,N,170,161,2,11.5,0.5,0.5,0,0,0.3,15.3,2.5
2,01-01-2020 00:38,01-01-2020 00:51,1,3.11,1,N,161,75,1,12.5,0.5,0.5,3.26,0,0.3,19.56,2.5
2,01-01-2020 00:57,01-01-2020 01:19,1,6.54,1,N,263,211,1,22,0.5,0.5,0.06,0,0.3,25.86,2.5
2,01-01-2020 00:57,01-01-2020 01:09,1,4.62,1,N,88,170,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
1,01-01-2020 00:07,01-01-2020 00:18,1,1.1,1,N,211,234,1,8,3,0.5,2,0,0.3,13.8,2.5
2,01-01-2020 00:22,01-01-2020 00:36,1,2.21,1,N,237,137,2,11,0.5,0.5,0,0,0.3,14.8,2.5
2,01-01-2020 00:42,01-01-2020 00:53,1,1.31,1,N,79,90,1,8,0.5,0.5,5.08,0,0.3,16.88,2.5
2,01-01-2020 00:55,01-01-2020 01:05,1,0.95,1,N,234,107,1,8,0.5,0.5,1.18,0,0.3,12.98,2.5
2,01-01-2020 00:12,01-01-2020 00:19,2,0.87,1,N,239,238,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01-01-2020 00:20,01-01-2020 00:27,2,0.99,1,N,238,142,1,6.5,0.5,0.5,1.5,0,0.3,11.8,2.5
2,01-01-2020 00:28,01-01-2020 00:44,2,2.74,1,N,43,137,1,12,0.5,0.5,3.16,0,0.3,18.96,2.5
1,01-01-2020 00:15,01-01-2020 00:26,1,1.7,1,N,239,141,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,01-01-2020 00:28,01-01-2020 00:31,1,0.5,1,N,262,262,1,4,3,0.5,1.55,0,0.3,9.35,2.5
1,01-01-2020 00:33,01-01-2020 00:39,4,1,1,N,262,236,1,6,3,0.5,1,0,0.3,10.8,2.5
1,01-01-2020 00:42,01-01-2020 00:52,2,2,1,N,43,24,1,9,3,0.5,2,0,0.3,14.8,2.5
1,01-01-2020 00:54,01-01-2020 01:08,1,2.3,1,N,166,116,1,11.5,0.5,0.5,2.55,0,0.3,15.35,0
2,01-01-2020 00:08,01-01-2020 00:14,1,0.7,1,N,164,170,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01-01-2020 00:27,01-01-2020 00:49,1,3.64,1,N,164,87,2,16,0.5,0.5,0,0,0.3,19.8,2.5
2,01-01-2020 00:49,01-01-2020 01:04,1,4.03,1,N,87,107,1,15,0.5,0.5,3.76,0,0.3,22.56,2.5
1,01-01-2020 00:23,01-01-2020 00:29,1,1.4,1,N,43,43,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,01-01-2020 00:43,01-01-2020 00:59,4,4.2,1,N,239,116,1,15,3,0.5,4.7,0,0.3,23.5,2.5
2,01-01-2020 00:37,01-01-2020 01:10,2,5.33,1,N,211,48,1,24.5,0.5,0.5,4,0,0.3,32.3,2.5
1,01-01-2020 00:44,01-01-2020 01:16,1,0,1,N,17,108,1,39.2,0,0.5,0,0,0.3,40,0
2,01-01-2020 00:22,01-01-2020 00:29,1,1.29,1,N,142,50,1,7,0.5,0.5,2.16,0,0.3,12.96,2.5
2,01-01-2020 00:38,01-01-2020 00:56,1,4.49,1,N,48,151,2,17,0.5,0.5,0,0,0.3,20.8,2.5
1,01-01-2020 00:02,01-01-2020 00:35,2,17.2,2,N,132,68,1,52,2.5,0.5,18.4,6.12,0.3,79.82,2.5
1,01-01-2020 00:23,01-01-2020 00:31,2,1.6,1,N,163,140,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01-01-2020 00:34,01-01-2020 00:49,2,2.7,1,N,140,142,1,12.5,3,0.5,4.05,0,0.3,20.35,2.5
1,01-01-2020 00:53,01-01-2020 00:58,0,1,1,N,142,142,2,6,3,0.5,0,0,0.3,9.8,2.5
1,01-01-2020 00:59,01-01-2020 01:21,1,3.1,1,N,142,233,2,15.5,3,0.5,0,0,0.3,19.3,2.5
1,01-01-2020 00:06,01-01-2020 00:10,1,0.7,1,N,79,79,1,4.5,3,0.5,1.65,0,0.3,9.95,2.5
1,01-01-2020 00:23,01-01-2020 01:01,1,4.5,1,N,113,142,1,23.5,3,0.5,6.8,0,0.3,34.1,2.5
2,01-01-2020 00:07,01-01-2020 00:13,2,1.44,1,N,209,148,1,7,0.5,0.5,2,0,0.3,12.8,2.5
2,01-01-2020 00:14,01-01-2020 00:22,2,1.17,1,N,148,114,1,6.5,0.5,0.5,1.24,0,0.3,11.54,2.5
2,01-01-2020 00:23,01-01-2020 00:29,2,0.64,1,N,113,234,1,5.5,0.5,0.5,1.4,0,0.3,10.7,2.5
2,01-01-2020 00:31,01-01-2020 00:51,2,2.16,1,N,90,79,1,13.5,0.5,0.5,3,0,0.3,20.3,2.5
2,01-01-2020 00:53,01-01-2020 01:13,1,6.56,1,N,79,229,1,21,0.5,0.5,4.96,0,0.3,29.76,2.5
2,01-01-2020 00:10,01-01-2020 00:16,2,2.51,1,N,137,262,1,8.5,0.5,0.5,3.69,0,0.3,15.99,2.5
2,01-01-2020 00:28,01-01-2020 00:31,2,0.85,1,N,236,75,1,5,0.5,0.5,0.97,0,0.3,9.77,2.5
2,01-01-2020 00:35,01-01-2020 00:40,2,1.73,1,N,236,141,1,7,0.5,0.5,2,0,0.3,12.8,2.5
2,01-01-2020 00:44,01-01-2020 01:04,2,3.05,1,N,237,186,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
1,01-01-2020 00:08,01-01-2020 00:41,1,8.2,1,N,236,173,2,28,3,0.5,0,0,0.3,31.8,2.5
1,01-01-2020 00:47,01-01-2020 00:54,1,0.9,1,N,129,82,2,6,0.5,0.5,0,0,0.3,7.3,0
2,01-01-2020 00:36,01-01-2020 00:37,3,0.18,1,N,141,141,3,-3,-0.5,-0.5,0,0,-0.3,-6.8,-2.5
2,01-01-2020 00:36,01-01-2020 00:37,3,0.18,1,N,141,141,2,3,0.5,0.5,0,0,0.3,6.8,2.5
1,01-01-2020 00:14,01-01-2020 00:17,1,0.6,1,N,170,233,3,4,3,0.5,0,0,0.3,7.8,2.5
1,01-01-2020 00:19,01-01-2020 00:30,1,1.6,1,N,233,100,1,9.5,3,0.5,2,0,0.3,15.3,2.5
1,01-01-2020 00:39,01-01-2020 01:06,1,3.8,1,N,246,238,1,19.5,3,0.5,5.8,0,0.3,29.1,2.5
2,01-01-2020 00:06,01-01-2020 00:22,1,1.22,1,N,79,114,2,10,0.5,0.5,0,0,0.3,13.8,2.5
2,01-01-2020 00:26,01-01-2020 00:28,1,0.46,1,N,114,234,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01-01-2020 00:48,01-01-2020 00:53,1,0.83,1,N,234,114,2,5.5,0.5,0.5,0,0,0.3,9.3,2.5
2,01-01-2020 00:54,01-01-2020 01:02,1,1.51,1,N,79,90,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01-01-2020 00:45,01-01-2020 01:08,2,2.63,1,N,229,143,1,15,0.5,0.5,3.38,0,0.3,22.18,2.5
2,01-01-2020 00:23,01-01-2020 00:23,2,0.09,1,N,114,114,3,-2.5,-0.5,-0.5,0,0,-0.3,-6.3,-2.5
2,01-01-2020 00:23,01-01-2020 00:23,2,0.09,1,N,114,114,2,2.5,0.5,0.5,0,0,0.3,6.3,2.5
2,01-01-2020 00:33,01-01-2020 00:47,2,1.7,1,N,114,4,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01-01-2020 00:52,01-01-2020 01:04,2,1.63,1,N,4,137,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
1,01-01-2020 00:10,01-01-2020 00:44,2,4.4,1,N,125,237,1,22,3,0.5,5.15,0,0.3,30.95,2.5
2,01-01-2020 00:12,01-01-2020 00:38,1,3,1,N,68,48,2,15.5,0.5,0.5,0,0,0.3,19.3,2.5
2,01-01-2020 00:39,01-01-2020 00:44,1,1.18,1,N,239,238,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
2,01-01-2020 00:49,01-01-2020 01:09,3,5.82,1,N,151,137,2,20,0.5,0.5,0,0,0.3,23.8,2.5
2,01-01-2020 00:34,01-01-2020 01:19,5,4.22,1,N,246,236,1,27.5,0.5,0.5,6.26,0,0.3,37.56,2.5
1,01-01-2020 00:14,01-01-2020 00:25,2,3.6,1,N,138,92,2,13,0.5,0.5,0,0,0.3,14.3,0
1,01-01-2020 00:39,01-01-2020 01:29,2,22.8,1,N,138,260,1,66.5,0.5,0.5,2.22,0,0.3,70.02,0
2,01-01-2020 00:16,01-01-2020 00:26,1,1.91,1,N,48,238,2,9,0.5,0.5,0,0,0.3,12.8,2.5
2,01-01-2020 00:27,01-01-2020 00:30,1,1.07,1,N,238,24,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01-01-2020 00:33,01-01-2020 00:41,1,2.71,1,N,24,142,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01-01-2020 00:43,01-01-2020 00:50,1,1.64,1,N,43,43,2,8,0.5,0.5,0,0,0.3,11.8,2.5
2,01-01-2020 00:55,01-01-2020 01:00,1,1.05,1,N,239,238,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
1,01-01-2020 00:24,01-01-2020 00:30,1,1.6,1,N,236,229,1,6.5,3,0.5,2.06,0,0.3,12.36,2.5
1,01-01-2020 00:38,01-01-2020 00:49,3,1.6,1,N,236,239,1,9,3,0.5,3.8,0,0.3,16.6,2.5
1,01-01-2020 00:54,01-01-2020 01:10,1,3.3,1,N,239,229,1,13.5,3,0.5,3,0,0.3,20.3,2.5
2,01-01-2020 00:39,01-01-2020 00:54,1,2.17,1,N,107,125,1,11,0.5,0.5,1,0,0.3,15.8,2.5
1,01-01-2020 00:27,01-01-2020 00:55,2,3.7,1,N,249,142,1,18.5,3,0.5,5.55,0,0.3,27.85,2.5
1,01-01-2020 00:58,01-01-2020 01:17,1,4.4,1,N,143,244,1,16.5,3,0.5,4.05,0,0.3,24.35,2.5
1,01-01-2020 00:31,01-01-2020 00:31,1,0,2,N,236,43,3,52,2.5,0.5,0,0,0.3,55.3,2.5
1,01-01-2020 00:32,01-01-2020 00:38,2,1.6,1,N,43,142,1,7.5,3,0.5,1.2,0,0.3,12.5,2.5
1,01-01-2020 00:41,01-01-2020 00:43,1,0.4,1,N,143,239,2,3.5,3,0.5,0,0,0.3,7.3,2.5
1,01-01-2020 00:44,01-01-2020 00:47,0,1,1,N,239,238,1,5,3,0.5,0.88,0,0.3,9.68,2.5
1,01-01-2020 00:54,01-01-2020 01:21,2,5.1,1,N,239,224,1,21,3,0.5,4.95,0,0.3,29.75,2.5
2,01-01-2020 00:06,01-01-2020 00:32,1,4.8,1,N,229,24,1,20.5,0.5,0.5,7.29,0,0.3,31.59,2.5
2,01-01-2020 00:43,01-01-2020 00:47,1,0.67,1,N,238,238,2,5,0.5,0.5,0,0,0.3,8.8,2.5
2,01-01-2020 00:49,01-01-2020 00:54,1,0.86,1,N,238,239,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01-01-2020 00:56,01-01-2020 01:05,1,2.26,1,N,239,75,1,10,0.5,0.5,2.76,0,0.3,16.56,2.5
1,01-01-2020 00:04,01-01-2020 00:26,1,17.1,2,N,132,170,1,52,2.5,0.5,12.25,6.12,0.3,73.67,2.5
1,01-01-2020 00:37,01-01-2020 00:48,1,2.7,1,N,229,238,1,11,3,0.5,3.7,0,0.3,18.5,2.5
1,01-01-2020 00:50,01-01-2020 00:55,3,0.6,1,N,238,43,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,01-01-2020 00:57,01-01-2020 01:21,2,4.9,1,N,43,249,1,20,3,0.5,4.75,0,0.3,28.55,2.5
1,01-01-2020 00:03,01-01-2020 00:21,1,2.3,1,N,249,170,1,12.5,3,0.5,3.25,0,0.3,19.55,2.5
1,01-01-2020 00:33,01-01-2020 00:38,1,0.5,1,N,107,170,2,5,3,0.5,0,0,0.3,8.8,2.5
1,01-01-2020 00:46,01-01-2020 00:54,1,0.7,1,N,234,170,1,6.5,3,0.5,2.05,0,0.3,12.35,2.5
2,01-01-2020 00:04,01-01-2020 00:22,5,3.37,1,N,79,161,1,14,0.5,0.5,3.56,0,0.3,21.36,2.5
2,01-01-2020 00:24,01-01-2020 00:27,6,0.43,1,N,161,162,2,4,0.5,0.5,0,0,0.3,7.8,2.5
2,01-01-2020 00:42,01-01-2020 01:01,6,3.72,1,N,161,43,1,15.5,0.5,0.5,4.82,0,0.3,24.12,2.5
1,01-01-2020 00:19,01-01-2020 00:26,1,0.8,1,N,211,114,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01-01-2020 00:28,01-01-2020 00:36,3,1.3,1,N,114,232,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01-01-2020 00:43,01-01-2020 00:52,1,1.9,1,N,148,209,1,9,3,0.5,2.56,0,0.3,15.36,2.5
1,01-01-2020 00:55,01-01-2020 01:05,3,2.2,1,N,87,158,1,9.5,3,0.5,1,0,0.3,14.3,2.5
1,01-01-2020 00:07,01-01-2020 00:10,1,0.6,1,Y,262,140,2,4,3,0.5,0,0,0.3,7.8,2.5
1,01-01-2020 00:24,01-01-2020 00:32,0,1.9,1,N,229,107,1,8,3,0.5,2.35,0,0.3,14.15,2.5
1,01-01-2020 00:35,01-01-2020 00:50,0,3.9,1,N,137,263,1,14,3,0.5,3,0,0.3,20.8,2.5
1,01-01-2020 00:53,01-01-2020 01:02,1,1.6,1,N,263,229,1,8,3,0.5,2.35,0,0.3,14.15,2.5
2,01-01-2020 00:19,01-01-2020 00:33,1,1.72,1,N,114,170,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01-01-2020 00:41,01-01-2020 00:50,1,1.14,1,N,170,234,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01-01-2020 00:52,01-01-2020 01:32,1,8.46,1,N,234,112,1,30,0.5,0.5,0,0,0.3,33.8,2.5
2,01-01-2020 00:54,01-01-2020 01:06,2,1.63,1,N,43,141,2,9.5,0.5,0.5,0,0,0.3,13.3,2.5
2,01-01-2020 00:27,01-01-2020 00:40,1,2.35,1,N,170,224,1,10,0.5,0.5,3.45,0,0.3,17.25,2.5
2,01-01-2020 00:58,01-01-2020 01:07,1,2.22,1,N,79,229,1,9,0.5,0.5,3.2,0,0.3,16,2.5
2,01-01-2020 00:46,01-01-2020 00:53,1,1.59,1,N,74,42,1,7.5,0.5,0.5,2.2,0,0.3,11,0
2,01-01-2020 00:13,01-01-2020 00:44,1,4.99,1,N,113,238,1,21.5,0.5,0.5,7.59,0,0.3,32.89,2.5
2,01-01-2020 00:47,01-01-2020 00:53,1,0.92,1,N,239,151,2,6,0.5,0.5,0,0,0.3,9.8,2.5
2,01-01-2020 00:57,01-01-2020 01:02,1,0.57,1,N,238,238,1,5,0.5,0.5,2.2,0,0.3,11,2.5
1,01-01-2020 00:35,01-01-2020 00:52,1,1.9,1,N,237,262,2,12.5,3,0.5,0,0,0.3,16.3,2.5
1,01-01-2020 00:56,01-01-2020 01:03,1,1.1,1,N,236,43,1,7,3,0.5,2.16,0,0.3,12.96,2.5
2,01-01-2020 00:33,01-01-2020 00:38,1,0.41,1,N,45,148,1,5,0.5,0.5,1.76,0,0.3,10.56,2.5
2,01-01-2020 00:08,01-01-2020 00:14,2,1.22,1,N,238,142,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01-01-2020 00:17,01-01-2020 00:31,3,1.97,1,N,142,246,1,10.5,0.5,0.5,4.29,0,0.3,18.59,2.5
2,01-01-2020 00:52,01-01-2020 01:09,2,3.86,1,N,142,74,1,15,0.5,0.5,6,0,0.3,24.8,2.5
1,01-01-2020 00:32,01-01-2020 00:45,1,3,1,N,232,87,2,12,3,0.5,0,0,0.3,15.8,2.5
1,01-01-2020 00:48,01-01-2020 01:01,1,5.8,1,N,87,141,1,18,3,0.5,4,0,0.3,25.8,2.5
2,01-01-2020 00:23,01-01-2020 00:35,2,1.78,1,N,4,170,1,9,0.5,0.5,2.56,0,0.3,15.36,2.5
2,01-01-2020 00:41,01-01-2020 01:00,2,2.01,1,N,234,161,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
1,01-01-2020 00:08,01-01-2020 00:20,1,3.5,1,N,162,226,2,12.5,3,0.5,0,0,0.3,16.3,2.5
1,01-01-2020 00:36,01-01-2020 00:44,2,1.2,1,N,162,107,2,7,3,0.5,0,0,0.3,10.8,2.5
1,01-01-2020 00:47,01-01-2020 00:54,2,0.9,1,N,107,79,1,6.5,3,0.5,2.55,0,0.3,12.85,2.5
1,01-01-2020 00:58,01-01-2020 01:10,1,1.6,1,N,79,211,1,9.5,3,0.5,2.65,0,0.3,15.95,2.5
1,01-01-2020 00:12,01-01-2020 00:38,1,5.1,1,N,164,41,1,20,3,0.5,1.19,0,0.3,24.99,2.5
1,01-01-2020 00:51,01-01-2020 00:56,2,0.9,1,N,237,237,2,6,3,0.5,0,0,0.3,9.8,2.5
2,01-01-2020 00:19,01-01-2020 00:22,2,0.46,1,N,143,239,1,4,0.5,0.5,1.56,0,0.3,9.36,2.5
2,01-01-2020 00:23,01-01-2020 00:42,2,4.24,1,N,239,137,1,15.5,0.5,0.5,3.86,0,0.3,23.16,2.5
2,01-01-2020 00:50,01-01-2020 01:22,2,11.35,1,N,79,149,1,34.5,0.5,0.5,0,0,0.3,38.3,2.5
1,01-01-2020 00:25,01-01-2020 00:42,4,1.7,1,N,107,161,1,11.5,3,0.5,3.05,0,0.3,18.35,2.5
1,01-01-2020 00:43,01-01-2020 00:48,4,0.4,1,N,161,162,1,5,3,0.5,2,0,0.3,10.8,2.5
1,01-01-2020 00:57,01-01-2020 01:08,2,2.3,1,N,161,236,1,10,3,0.5,2.76,0,0.3,16.56,2.5
1,01-01-2020 00:23,01-01-2020 00:49,2,4.4,1,Y,144,263,1,19,3,0.5,4.55,0,0.3,27.35,2.5
1,01-01-2020 00:54,01-01-2020 01:34,2,7.7,1,N,263,136,2,28.5,3,0.5,0,0,0.3,32.3,2.5
2,01-01-2020 00:11,01-01-2020 00:37,1,11.59,1,N,148,244,1,35,0.5,0.5,7.76,0,0.3,46.56,2.5
2,01-01-2020 00:50,01-01-2020 01:05,1,3.17,1,N,166,262,2,13.5,0.5,0.5,0,0,0.3,17.3,2.5
1,01-01-2020 00:13,01-01-2020 00:23,1,1.9,1,N,142,140,1,9.5,3,0.5,3.3,0,0.3,16.6,2.5
1,01-01-2020 00:25,01-01-2020 00:29,1,1.3,1,N,262,229,1,6,3,0.5,2.45,0,0.3,12.25,2.5
1,01-01-2020 00:30,01-01-2020 00:37,1,1.2,1,N,229,170,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01-01-2020 00:46,01-01-2020 01:40,1,7,1,N,90,262,2,36,3,0.5,0,0,0.3,39.8,2.5
2,01-01-2020 00:00,01-01-2020 00:22,1,2.95,1,N,161,144,1,15.5,0.5,0.5,2.9,0,0.3,22.2,2.5
2,01-01-2020 00:23,01-01-2020 00:33,1,1.68,1,N,144,13,1,8,0.5,0.5,1.2,0,0.3,13,2.5
2,01-01-2020 00:34,01-01-2020 00:45,1,1.56,1,N,13,125,1,8.5,0.5,0.5,1,0,0.3,13.3,2.5
2,01-01-2020 00:48,01-01-2020 00:55,1,1.52,1,N,125,90,1,7.5,0.5,0.5,2.26,0,0.3,13.56,2.5
2,01-01-2020 00:57,01-01-2020 01:24,1,3.34,1,N,234,142,1,17.5,0.5,0.5,4.26,0,0.3,25.56,2.5
2,01-01-2020 00:07,01-01-2020 00:20,4,1.86,1,N,79,233,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01-01-2020 00:42,01-01-2020 00:47,4,0.83,1,N,79,79,1,5.5,0.5,0.5,1.86,0,0.3,11.16,2.5
2,01-01-2020 00:48,01-01-2020 01:09,4,5.37,1,N,79,75,1,19,0.5,0.5,2,0,0.3,24.8,2.5
2,01-01-2020 00:10,01-01-2020 00:38,5,7.85,1,N,148,238,1,27,0.5,0.5,6.16,0,0.3,36.96,2.5
2,01-01-2020 00:39,01-01-2020 00:50,5,1.96,1,N,238,142,1,9.5,0.5,0.5,1,0,0.3,14.3,2.5
2,01-01-2020 00:33,01-01-2020 00:53,1,2.66,1,N,162,158,2,14,0.5,0.5,0,0,0.3,17.8,2.5
2,01-01-2020 00:54,01-01-2020 01:13,1,2.72,1,N,158,170,1,13.5,0.5,0.5,1.73,0,0.3,19.03,2.5
2,01-01-2020 00:44,01-01-2020 01:26,1,12.83,1,N,163,18,2,42.5,0.5,0.5,0,0,0.3,46.3,2.5
2,01-01-2020 00:21,01-01-2020 00:43,2,6.29,1,N,48,209,1,21,0.5,0.5,6.2,0,0.3,31,2.5
2,01-01-2020 00:48,01-01-2020 00:55,2,1.27,1,N,87,232,1,7,0.5,0.5,2.7,0,0.3,13.5,2.5
2,01-01-2020 00:57,01-01-2020 01:22,2,5.39,1,N,232,90,1,21.5,0.5,0.5,6.33,0,0.3,31.63,2.5
1,01-01-2020 00:26,01-01-2020 00:31,1,0.6,1,N,107,90,1,5.5,3,0.5,1.85,0,0.3,11.15,2.5
1,01-01-2020 00:39,01-01-2020 00:49,2,1.7,1,N,113,68,2,9,3,0.5,0,0,0.3,12.8,2.5
1,01-01-2020 00:54,01-01-2020 01:23,1,4,1,N,246,232,2,19.5,3,0.5,0,0,0.3,23.3,2.5
1,01-01-2020 00:07,01-01-2020 00:15,1,1.1,1,N,114,231,1,7.5,3,0.5,2.8,0,0.3,14.1,2.5
1,01-01-2020 00:18,01-01-2020 00:22,1,1,1,N,231,249,2,5.5,3,0.5,0,0,0.3,9.3,2.5
1,01-01-2020 00:31,01-01-2020 00:58,2,3.2,1,Y,68,143,1,17.5,3,0.5,0,0,0.3,21.3,2.5
2,01-01-2020 00:21,01-01-2020 00:33,1,1.57,1,N,237,142,1,9.5,0.5,0.5,2.66,0,0.3,15.96,2.5
2,01-01-2020 00:34,01-01-2020 00:40,1,1.11,1,N,142,239,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
2,01-01-2020 00:45,01-01-2020 01:45,2,37.61,5,N,239,265,2,144,0,0.5,0,10.5,0.3,157.8,2.5
2,01-01-2020 00:09,01-01-2020 00:16,1,1.08,1,N,237,229,1,6.5,0.5,0.5,2.06,0,0.3,12.36,2.5
1,01-01-2020 00:13,01-01-2020 00:22,0,0.9,1,N,114,211,2,6.5,3,0.5,0,0,0.3,10.3,2.5
1,01-01-2020 00:34,01-01-2020 01:00,0,3.2,1,N,114,229,2,17.5,3,0.5,0,0,0.3,21.3,2.5
2,01-01-2020 00:31,01-01-2020 00:38,1,0.91,1,N,163,162,2,6.5,0.5,0.5,0,0,0.3,10.3,2.5
2,01-01-2020 00:50,01-01-2020 01:03,1,2.64,1,N,107,140,1,11,0.5,0.5,2,0,0.3,16.8,2.5
2,31-12-2019 23:48,31-12-2019 23:53,1,0.88,1,N,41,41,2,6,0.5,0.5,0,0,0.3,7.3,0
1,01-01-2020 00:47,01-01-2020 00:51,1,0.8,1,N,229,170,1,5,3,0.5,1.75,0,0.3,10.55,2.5
2,01-01-2020 00:14,01-01-2020 00:35,1,4.31,1,N,113,97,2,17,0.5,0.5,0,0,0.3,20.8,2.5
2,01-01-2020 00:42,01-01-2020 01:10,1,13.21,1,N,144,244,1,37.5,0.5,0.5,3,0,0.3,44.3,2.5
2,01-01-2020 00:30,01-01-2020 00:52,1,4.28,1,N,234,236,1,17,0.5,0.5,4.16,0,0.3,24.96,2.5
2,01-01-2020 00:53,01-01-2020 00:56,1,1.22,1,N,236,237,1,5.5,0.5,0.5,2.32,0,0.3,11.62,2.5
2,01-01-2020 00:34,01-01-2020 00:38,1,0.97,1,N,262,140,1,5.5,0.5,0.5,3,0,0.3,12.3,2.5
2,01-01-2020 00:43,01-01-2020 00:57,1,5.95,1,N,262,7,1,18.5,0.5,0.5,3,6.12,0.3,31.42,2.5
2,01-01-2020 00:17,01-01-2020 00:20,2,0.77,1,N,263,140,1,4.5,0.5,0.5,1.66,0,0.3,9.96,2.5
2,01-01-2020 00:36,01-01-2020 00:53,3,2.74,1,N,161,79,1,12.5,0.5,0.5,4.08,0,0.3,20.38,2.5
2,01-01-2020 00:57,01-01-2020 01:08,3,1.33,1,N,79,164,1,8.5,0.5,0.5,2.46,0,0.3,14.76,2.5
1,01-01-2020 00:07,01-01-2020 00:14,1,1.3,1,N,238,143,1,7,3,0.5,2.15,0,0.3,12.95,2.5
1,01-01-2020 00:19,01-01-2020 00:32,1,2.4,1,N,143,141,1,11,3,0.5,2.95,0,0.3,17.75,2.5
1,01-01-2020 00:46,01-01-2020 00:59,2,2.1,1,N,262,239,1,10.5,3,0.5,2.85,0,0.3,17.15,2.5
1,01-01-2020 00:19,01-01-2020 00:23,4,0.5,1,N,158,125,1,5,3,0.5,2,0,0.3,10.8,2.5
1,01-01-2020 00:27,01-01-2020 00:48,2,4,1,N,158,143,1,17,3,0.5,4.15,0,0.3,24.95,2.5
1,01-01-2020 00:52,01-01-2020 00:54,2,0.3,1,N,239,239,1,3.5,3,0.5,1,0,0.3,8.3,2.5
1,01-01-2020 00:56,01-01-2020 01:00,1,0.7,1,N,239,238,1,5,3,0.5,1,0,0.3,9.8,2.5
1,01-01-2020 00:47,01-01-2020 01:15,1,5.5,1,N,90,74,2,22.5,3,0.5,0,0,0.3,26.3,2.5
2,01-01-2020 00:46,01-01-2020 00:59,1,2.2,1,N,114,162,1,10.5,0.5,0.5,2.86,0,0.3,17.16,2.5
2,01-01-2020 00:41,01-01-2020 00:47,1,1.06,1,N,229,170,1,6,0.5,0.5,1.96,0,0.3,11.76,2.5
1,01-01-2020 00:14,01-01-2020 00:21,1,1.2,1,N,79,107,1,6.5,3,0.5,5,0,0.3,15.3,2.5
1,01-01-2020 00:24,01-01-2020 00:53,2,4.4,1,N,107,43,2,20,3,0.5,0,0,0.3,23.8,2.5
1,01-01-2020 00:55,01-01-2020 01:13,1,1.7,1,N,43,161,2,12,3,0.5,0,0,0.3,15.8,2.5
2,01-01-2020 00:18,01-01-2020 00:36,2,2.13,1,N,113,233,1,13,0.5,0.5,3.36,0,0.3,20.16,2.5
2,01-01-2020 00:37,01-01-2020 00:50,1,2.39,1,N,233,262,2,11,0.5,0.5,0,0,0.3,14.8,2.5
